place_id,name,business_status,geometry,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJq6Hy1CAZ2jERbZk3um8O6Lo,Healthway Medical (Downtown Gallery),OPERATIONAL,"{'location': {'lat': 1.2773924, 'lng': 103.8486525}, 'viewport': {'northeast': {'lat': 1.278703230291502, 'lng': 103.8500450302915}, 'southwest': {'lat': 1.276005269708498, 'lng': 103.8473470697085}}}",91.0,3.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","6A Shenton Way, #02-15 Downtown Gallery",,1.2773924,103.8486525
ChIJt40n0HgZ2jERQ1YwgjhwMnM,PULSE CLINIC Singapore | A Lifestyle Clinic,OPERATIONAL,"{'location': {'lat': 1.2790171, 'lng': 103.8417675}, 'viewport': {'northeast': {'lat': 1.280341080291502, 'lng': 103.8431443302915}, 'southwest': {'lat': 1.277643119708498, 'lng': 103.8404463697085}}}",133.0,4.8,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","118A Neil Road, Singapore",,1.2790171,103.8417675
ChIJT-kjqGYZ2jERl0fCaH1ExJs,Healthway Screening @ Downtown,OPERATIONAL,"{'location': {'lat': 1.2782034, 'lng': 103.8490529}, 'viewport': {'northeast': {'lat': 1.279576880291502, 'lng': 103.8503622802915}, 'southwest': {'lat': 1.276878919708498, 'lng': 103.8476643197085}}}",1067.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","OUE Downtown Gallery, 6 Shenton Way, #03-11/12/13",,1.2782034,103.8490529
ChIJS3HcmrAZ2jERIt9Tp8geq80,The Clinic Group @ Marina One,OPERATIONAL,"{'location': {'lat': 1.2782058, 'lng': 103.8526842}, 'viewport': {'northeast': {'lat': 1.279441030291502, 'lng': 103.8543374302915}, 'southwest': {'lat': 1.276743069708498, 'lng': 103.8516394697085}}}",183.0,4.0,"['physiotherapist', 'hospital', 'health', 'point_of_interest', 'establishment']","5 Straits View, #B2-54",,1.2782058,103.8526842
ChIJX6ap9owZ2jERri9mWCHjiDc,Skinscape Clinic,OPERATIONAL,"{'location': {'lat': 1.2784217, 'lng': 103.8514742}, 'viewport': {'northeast': {'lat': 1.279768130291502, 'lng': 103.8528271302915}, 'southwest': {'lat': 1.277070169708498, 'lng': 103.8501291697085}}}",76.0,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']","8 Marina View, #02-07 Asia Square Tower 1",,1.2784217,103.8514742
ChIJq6Hy1CAZ2jERbZk3um8O6Lo,Healthway Medical (Downtown Gallery),OPERATIONAL,"{'location': {'lat': 1.2773924, 'lng': 103.8486525}, 'viewport': {'northeast': {'lat': 1.278703230291502, 'lng': 103.8500450302915}, 'southwest': {'lat': 1.276005269708498, 'lng': 103.8473470697085}}}",91.0,3.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","6A Shenton Way, #02-15 Downtown Gallery",,1.2773924,103.8486525
ChIJT-kjqGYZ2jERl0fCaH1ExJs,Healthway Screening @ Downtown,OPERATIONAL,"{'location': {'lat': 1.2782034, 'lng': 103.8490529}, 'viewport': {'northeast': {'lat': 1.279576880291502, 'lng': 103.8503622802915}, 'southwest': {'lat': 1.276878919708498, 'lng': 103.8476643197085}}}",1067.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","OUE Downtown Gallery, 6 Shenton Way, #03-11/12/13",,1.2782034,103.8490529
ChIJ8wn8SBIZ2jERW6Bud5vZ6_c,Healthway Medical (Corporate Office),OPERATIONAL,"{'location': {'lat': 1.2768774, 'lng': 103.8483682}, 'viewport': {'northeast': {'lat': 1.278158730291502, 'lng': 103.8498272802915}, 'southwest': {'lat': 1.275460769708498, 'lng': 103.8471293197085}}}",3.0,3.7,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","6 Shenton Way, #10-09 OUE Downtown 2",,1.2768774,103.8483682
ChIJNUBGox4Z2jERYXbsFWNuE9s,Raffles Medical CapitaSky,OPERATIONAL,"{'location': {'lat': 1.2772952, 'lng': 103.8480306}, 'viewport': {'northeast': {'lat': 1.278679230291502, 'lng': 103.8493227302915}, 'southwest': {'lat': 1.275981269708498, 'lng': 103.8466247697085}}}",59.0,4.1,"['hospital', 'health', 'point_of_interest', 'establishment']","79 Robinson Road, #01-04, CapitaSky",,1.2772952,103.8480306
ChIJE8shbRIZ2jERfy9MD2BEa-E,Clyde Lane Dr,OPERATIONAL,"{'location': {'lat': 1.2789847, 'lng': 103.8490758}, 'viewport': {'northeast': {'lat': 1.280411480291502, 'lng': 103.8503656302915}, 'southwest': {'lat': 1.277713519708498, 'lng': 103.8476676697085}}}",,,"['veterinary_care', 'hospital', 'health', 'point_of_interest', 'establishment']",63 Robinson Road,,1.2789847,103.8490758
ChIJieMgKaYZ2jERynTqSu3HyWg,Bay Medical Clinic - Medical Weight loss | Ozempic | Wegovy | Mounjaro,OPERATIONAL,"{'location': {'lat': 1.2799976, 'lng': 103.853521}, 'viewport': {'northeast': {'lat': 1.281317580291502, 'lng': 103.8549179802915}, 'southwest': {'lat': 1.278619619708498, 'lng': 103.8522200197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","Marina Bay Link Mall, Marina Boulevard, 8A",,1.2799976,103.853521
ChIJnTRd5gkZ2jERPxHZimMzfIk,RapiDr Singapore,OPERATIONAL,"{'location': {'lat': 1.278037, 'lng': 103.8479783}, 'viewport': {'northeast': {'lat': 1.279526780291502, 'lng': 103.8493295802915}, 'southwest': {'lat': 1.276828819708498, 'lng': 103.8466316197085}}}",38.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","160 Robinson Road, #14-04 SBF Center",,1.278037,103.8479783
ChIJOxwFxcoZ2jEROqSciqCtFRU,V Medical Aesthetics & Laser Clinic (Tanjong Pagar),OPERATIONAL,"{'location': {'lat': 1.2782794, 'lng': 103.847904}, 'viewport': {'northeast': {'lat': 1.279665930291502, 'lng': 103.8492777802915}, 'southwest': {'lat': 1.276967969708498, 'lng': 103.8465798197085}}}",598.0,4.9,"['hospital', 'spa', 'health', 'store', 'point_of_interest', 'establishment']","160 Robinson Road, #05-10 SBF Center",,1.2782794,103.847904
ChIJS7OZJHkZ2jERhIQRzbFxKIk,TAF Clinic | Men's Health Clinic In Singapore,OPERATIONAL,"{'location': {'lat': 1.2782794, 'lng': 103.847904}, 'viewport': {'northeast': {'lat': 1.279665930291502, 'lng': 103.8492777802915}, 'southwest': {'lat': 1.276967969708498, 'lng': 103.8465798197085}}}",44.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","160 Robinson Road #05-05, SBF Center, 160 Robinson Road, #05-05 Medical Suites",,1.2782794,103.847904
ChIJ7TvccWUZ2jERavPmqsId1bM,SBF Medical Suites,OPERATIONAL,"{'location': {'lat': 1.2782794, 'lng': 103.847904}, 'viewport': {'northeast': {'lat': 1.279665930291502, 'lng': 103.8492777802915}, 'southwest': {'lat': 1.276967969708498, 'lng': 103.8465798197085}}}",3.0,3.7,"['hospital', 'health', 'point_of_interest', 'establishment']","160 Robinson Road, Singapore",,1.2782794,103.847904
ChIJRUlZLfUZ2jERdEgW72g8PVk,The Clinic Group @ Capital Tower,OPERATIONAL,"{'location': {'lat': 1.2777366, 'lng': 103.8476215}, 'viewport': {'northeast': {'lat': 1.278924180291502, 'lng': 103.8488690802915}, 'southwest': {'lat': 1.276226219708498, 'lng': 103.8461711197085}}}",41.0,4.4,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","168 Robinson Road, #02-02 Capital Tower",,1.2777366,103.8476215
ChIJuy8Bi3AZ2jERTvUEuouxpag,The Aesthetics Firm,OPERATIONAL,"{'location': {'lat': 1.2781335, 'lng': 103.8476584}, 'viewport': {'northeast': {'lat': 1.279542830291502, 'lng': 103.8489090302915}, 'southwest': {'lat': 1.276844869708498, 'lng': 103.8462110697085}}}",121.0,4.8,"['hospital', 'spa', 'health', 'point_of_interest', 'establishment']","160 Robinson Road, #05-01 SBF Center Medical Suites",,1.2781335,103.8476584
ChIJK0_IyBsb2jER6pnKpo3VQiE,LIFT Clinic,OPERATIONAL,"{'location': {'lat': 1.2792617, 'lng': 103.7859138}, 'viewport': {'northeast': {'lat': 1.280580730291502, 'lng': 103.7871710802915}, 'southwest': {'lat': 1.277882769708498, 'lng': 103.7844731197085}}}",12.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","218 Pasir Panjang Road, #02-08",,1.2792617,103.7859138
ChIJ9WfzGcsb2jERc4z1myluJY8,Alexandra Hospital,OPERATIONAL,"{'location': {'lat': 1.2865882, 'lng': 103.8012749}, 'viewport': {'northeast': {'lat': 1.288121530291502, 'lng': 103.80425345}, 'southwest': {'lat': 1.285423569708498, 'lng': 103.80028205}}}",312.0,3.9,"['hospital', 'health', 'point_of_interest', 'establishment']",378 Alexandra Road,,1.2865882,103.8012749
ChIJm6SGsdsb2jERYpNMPmrga1w,SHENG HE JIU KANG PTE. LTD.,OPERATIONAL,"{'location': {'lat': 1.2859148, 'lng': 103.8030157}, 'viewport': {'northeast': {'lat': 1.287254080291502, 'lng': 103.8044358302915}, 'southwest': {'lat': 1.284556119708498, 'lng': 103.8017378697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","125 Bukit Merah Lane 1, #04-158, Singapore",,1.2859148,103.8030157
ChIJn_q0eQAb2jER8dAj2a-WBd8,Alexandra Hospital Pick up/Drop off,OPERATIONAL,"{'location': {'lat': 1.2864366, 'lng': 103.8013478}, 'viewport': {'northeast': {'lat': 1.287750630291502, 'lng': 103.8027456802915}, 'southwest': {'lat': 1.285052669708498, 'lng': 103.8000477197085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.2864366,103.8013478
ChIJSZ15dwAb2jER_oalKvePAlI,Cardiology Diagnostic Clinic,OPERATIONAL,"{'location': {'lat': 1.286456, 'lng': 103.8012223}, 'viewport': {'northeast': {'lat': 1.287737080291502, 'lng': 103.8026662802915}, 'southwest': {'lat': 1.285039119708498, 'lng': 103.7999683197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","378 Alexandra Road, Singapore",,1.286456,103.8012223
ChIJFYDiRQAb2jERrGoCu9vg5Sg,Starting Block,OPERATIONAL,"{'location': {'lat': 1.2877053, 'lng': 103.8026912}, 'viewport': {'northeast': {'lat': 1.289058930291502, 'lng': 103.8040352802915}, 'southwest': {'lat': 1.286360969708498, 'lng': 103.8013373197085}}}",1.0,1.0,"['hospital', 'health', 'point_of_interest', 'establishment']",378 Alexandra Road,,1.2877053,103.8026912
ChIJQVMlIdAb2jERYXL8z4Sb-dE,Meridian Medical Centre,OPERATIONAL,"{'location': {'lat': 1.2813034, 'lng': 103.8101301}, 'viewport': {'northeast': {'lat': 1.282760330291502, 'lng': 103.8113884302915}, 'southwest': {'lat': 1.280062369708498, 'lng': 103.8086904697085}}}",71.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']","108 Depot Road, #01-10",,1.2813034,103.8101301
ChIJQ68jPdIb2jER0_NlhavBbqg,Schmidt BioMedTech (S) Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2852322, 'lng': 103.8115688}, 'viewport': {'northeast': {'lat': 1.286680230291502, 'lng': 103.8129629302915}, 'southwest': {'lat': 1.283982269708498, 'lng': 103.8102649697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","3791 Jalan Bukit Merah, Singapore",,1.2852322,103.8115688
ChIJpQd69NYb2jERi90keYCFsb0,Singhealth academy,OPERATIONAL,"{'location': {'lat': 1.2832255, 'lng': 103.818695}, 'viewport': {'northeast': {'lat': 1.284525880291502, 'lng': 103.8200305302915}, 'southwest': {'lat': 1.281827919708498, 'lng': 103.8173325697085}}}",2.0,2.0,"['hospital', 'health', 'point_of_interest', 'establishment']",168 Jalan Bukit Merah,,1.2832255,103.818695
ChIJ1U8ouDMb2jERu3t8z7dte1E,Bukit Merah Polyclinic,OPERATIONAL,"{'location': {'lat': 1.2838611, 'lng': 103.8174148}, 'viewport': {'northeast': {'lat': 1.285309530291502, 'lng': 103.8188886302915}, 'southwest': {'lat': 1.282611569708498, 'lng': 103.8161906697085}}}",25.0,3.2,"['hospital', 'health', 'point_of_interest', 'establishment']","162 Bukit Merah Central, #04-3536 Block, #163, Singapore",,1.2838611,103.8174148
ChIJMxtPyfgb2jERmB7x-SwvU1U,HeartlandHealth Redhill,OPERATIONAL,"{'location': {'lat': 1.2869162, 'lng': 103.8189577}, 'viewport': {'northeast': {'lat': 1.288247480291502, 'lng': 103.8203989302915}, 'southwest': {'lat': 1.285549519708498, 'lng': 103.8177009697085}}}",74.0,2.9,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']","86 Redhill Close, #01-600",,1.2869162,103.8189577
ChIJgXYByH4Z2jERQ6Pr0LYNxjs,The iClinic,OPERATIONAL,"{'location': {'lat': 1.2854893, 'lng': 103.8267767}, 'viewport': {'northeast': {'lat': 1.286754480291502, 'lng': 103.8279906302915}, 'southwest': {'lat': 1.284056519708498, 'lng': 103.8252926697085}}}",78.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']","18 Jalan Membina, #02-07",,1.2854893,103.8267767
ChIJ3eGTYhsZ2jERBRBbo7LNiB4,Healthway Medical (Jalan Membina),OPERATIONAL,"{'location': {'lat': 1.2853947, 'lng': 103.8267269}, 'viewport': {'northeast': {'lat': 1.286705980291502, 'lng': 103.8279630302915}, 'southwest': {'lat': 1.284008019708498, 'lng': 103.8252650697085}}}",35.0,4.1,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","18 Jalan Membina, #02-08",,1.2853947,103.8267269
ChIJx8_UezAZ2jERqoA1xjM6H7A,Bukit Merah Family Clinic,OPERATIONAL,"{'location': {'lat': 1.2796169, 'lng': 103.8272869}, 'viewport': {'northeast': {'lat': 1.281074480291502, 'lng': 103.8287094302915}, 'southwest': {'lat': 1.278376519708498, 'lng': 103.8260114697085}}}",49.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","133 Jalan Bukit Merah, #01-1516",,1.2796169,103.8272869
ChIJuW0jPXAZ2jERBh0Miu7Hh_c,Singapore General Hospital,OPERATIONAL,"{'location': {'lat': 1.2804242, 'lng': 103.8348123}, 'viewport': {'northeast': {'lat': 1.281868730291502, 'lng': 103.8361039802915}, 'southwest': {'lat': 1.279170769708498, 'lng': 103.8334060197085}}}",175.0,2.7,"['hospital', 'health', 'point_of_interest', 'establishment']",31 Third Hospital Avenue,,1.2804242,103.8348123
ChIJgXYByH4Z2jERQ6Pr0LYNxjs,The iClinic,OPERATIONAL,"{'location': {'lat': 1.2854893, 'lng': 103.8267767}, 'viewport': {'northeast': {'lat': 1.286754480291502, 'lng': 103.8279906302915}, 'southwest': {'lat': 1.284056519708498, 'lng': 103.8252926697085}}}",78.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']","18 Jalan Membina, #02-07",,1.2854893,103.8267767
ChIJ6xzOJX4Z2jER4ime2GzZ1Zw,Yim Clinic & Surgery,OPERATIONAL,"{'location': {'lat': 1.2861082, 'lng': 103.8286516}, 'viewport': {'northeast': {'lat': 1.287347630291502, 'lng': 103.8300089302915}, 'southwest': {'lat': 1.284649669708498, 'lng': 103.8273109697085}}}",77.0,3.3,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']",Blk11A Boon Tiong Road #02-03,,1.2861082,103.8286516
ChIJY3qabSEZ2jERwqac13rPcIw,Ren Tai TCM Medical,OPERATIONAL,"{'location': {'lat': 1.2801209, 'lng': 103.8283161}, 'viewport': {'northeast': {'lat': 1.281516630291502, 'lng': 103.8296545302915}, 'southwest': {'lat': 1.278818669708498, 'lng': 103.8269565697085}}}",12.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Block 131 Jalan Bukit Merah, #01-1571",,1.2801209,103.8283161
ChIJg9e7GQAZ2jEREjhvpoBFCto,Blk 6 / 7 SGH,OPERATIONAL,"{'location': {'lat': 1.280545, 'lng': 103.8346767}, 'viewport': {'northeast': {'lat': 1.281530130291502, 'lng': 103.8357458802915}, 'southwest': {'lat': 1.278832169708498, 'lng': 103.8330479197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",,,1.280545,103.8346767
ChIJ3eGTYhsZ2jERBRBbo7LNiB4,Healthway Medical (Jalan Membina),OPERATIONAL,"{'location': {'lat': 1.2853947, 'lng': 103.8267269}, 'viewport': {'northeast': {'lat': 1.286705980291502, 'lng': 103.8279630302915}, 'southwest': {'lat': 1.284008019708498, 'lng': 103.8252650697085}}}",35.0,4.1,"['doctor', 'hospital', 'health', 'point_of_interest', 'establishment']","18 Jalan Membina, #02-08",,1.2853947,103.8267269
ChIJz_l8rEsZ2jERVy_d_gNnz64,Centre for Assisted Reproduction (CARE),OPERATIONAL,"{'location': {'lat': 1.2793339, 'lng': 103.8342732}, 'viewport': {'northeast': {'lat': 1.280889730291502, 'lng': 103.8355515302915}, 'southwest': {'lat': 1.278191769708498, 'lng': 103.8328535697085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']","Outram Road, 5, Level 1 Hospital, Block, Singapore",,1.2793339,103.8342732
ChIJ1WxMlW8Z2jERlkpUYbEJYFw,Singapore General Hospital,OPERATIONAL,"{'location': {'lat': 1.279677, 'lng': 103.835984}, 'viewport': {'northeast': {'lat': 1.28536995, 'lng': 103.8419793}, 'southwest': {'lat': 1.27514135, 'lng': 103.8280189}}}",612.0,3.4,"['hospital', 'health', 'point_of_interest', 'establishment']",Outram Road,,1.279677,103.835984
ChIJuW0jPXAZ2jERBh0Miu7Hh_c,Singapore General Hospital,OPERATIONAL,"{'location': {'lat': 1.2804242, 'lng': 103.8348123}, 'viewport': {'northeast': {'lat': 1.281868730291502, 'lng': 103.8361039802915}, 'southwest': {'lat': 1.279170769708498, 'lng': 103.8334060197085}}}",175.0,2.7,"['hospital', 'health', 'point_of_interest', 'establishment']",31 Third Hospital Avenue,,1.2804242,103.8348123
ChIJW2SbyW8Z2jERraUbj9kNJUU,SGH Block 4,OPERATIONAL,"{'location': {'lat': 1.2795343, 'lng': 103.8353008}, 'viewport': {'northeast': {'lat': 1.280723430291502, 'lng': 103.8365757302915}, 'southwest': {'lat': 1.278025469708498, 'lng': 103.8338777697085}}}",38.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']","1 Hospital Drive, Outram Road",,1.2795343,103.8353008
ChIJx9K8VHQZ2jERFVTkUUTneHg,Pearl's Hill Care Home,OPERATIONAL,"{'location': {'lat': 1.2858397, 'lng': 103.8418168}, 'viewport': {'northeast': {'lat': 1.287314330291502, 'lng': 103.8432526302915}, 'southwest': {'lat': 1.284616369708498, 'lng': 103.8405546697085}}}",20.0,3.9,"['hospital', 'health', 'point_of_interest', 'establishment']",5 Pearl's Hill Road,,1.2858397,103.8418168
ChIJn7eRlG0Z2jERiJCPCXV34G0,Neu Age Clinic,OPERATIONAL,"{'location': {'lat': 1.2789165, 'lng': 103.8407211}, 'viewport': {'northeast': {'lat': 1.280273780291502, 'lng': 103.8420889802915}, 'southwest': {'lat': 1.277575819708498, 'lng': 103.8393910197085}}}",4.0,4.8,"['hospital', 'health', 'point_of_interest', 'establishment']",13 Bukit Pasoh Road,,1.2789165,103.8407211
ChIJLQl1k5AZ2jERhIQGGiQQ1Bw,National Cancer Centre Singapore,OPERATIONAL,"{'location': {'lat': 1.281381, 'lng': 103.8376}, 'viewport': {'northeast': {'lat': 1.282946630291502, 'lng': 103.8389197302915}, 'southwest': {'lat': 1.280248669708498, 'lng': 103.8362217697085}}}",131.0,3.6,"['hospital', 'health', 'point_of_interest', 'establishment']",30 Hospital Boulevard,,1.281381,103.8376
ChIJF1MytdYZ2jERxMrLUuvP-aw,SGH Shuttle Service,OPERATIONAL,"{'location': {'lat': 1.2809716, 'lng': 103.8387609}, 'viewport': {'northeast': {'lat': 1.282351830291502, 'lng': 103.8401496302915}, 'southwest': {'lat': 1.279653869708498, 'lng': 103.8374516697085}}}",17.0,2.8,"['hospital', 'health', 'point_of_interest', 'establishment']",Opp Outram Pk Stn,,1.2809716,103.8387609
ChIJ_4Qtr3EZ2jEREV_KHf2cEEg,"SNEC Retina Centre, DMC",OPERATIONAL,"{'location': {'lat': 1.2807292, 'lng': 103.8366871}, 'viewport': {'northeast': {'lat': 1.282052680291502, 'lng': 103.8381626302915}, 'southwest': {'lat': 1.279354719708498, 'lng': 103.8354646697085}}}",10.0,2.9,"['hospital', 'health', 'point_of_interest', 'establishment']","17 Third Hospital Avenue, #02-00 Diabetes & Metabolism Centre",,1.2807292,103.8366871
ChIJT0-U76EZ2jERNxe3TLhAxmU,SNEC Community Eye Clinic,OPERATIONAL,"{'location': {'lat': 1.2797007, 'lng': 103.8384383}, 'viewport': {'northeast': {'lat': 1.280981530291502, 'lng': 103.8397691802915}, 'southwest': {'lat': 1.278283569708498, 'lng': 103.8370712197085}}}",3.0,4.3,"['hospital', 'health', 'point_of_interest', 'establishment']","3 Second Hospital Avenue, Health Promotion Board",,1.2797007,103.8384383
ChIJJ6iyvHEZ2jERO8USAeSSZ7s,National Heart Centre Singapore,OPERATIONAL,"{'location': {'lat': 1.2785753, 'lng': 103.8361084}, 'viewport': {'northeast': {'lat': 1.280156380291502, 'lng': 103.8374195302915}, 'southwest': {'lat': 1.277458419708498, 'lng': 103.8347215697085}}}",189.0,4.0,"['hospital', 'health', 'point_of_interest', 'establishment']",5 Hospital Drive,,1.2785753,103.8361084
ChIJg9e7GQAZ2jEREjhvpoBFCto,Blk 6 / 7 SGH,OPERATIONAL,"{'location': {'lat': 1.280545, 'lng': 103.8346767}, 'viewport': {'northeast': {'lat': 1.281530130291502, 'lng': 103.8357458802915}, 'southwest': {'lat': 1.278832169708498, 'lng': 103.8330479197085}}}",1.0,5.0,"['hospital', 'health', 'point_of_interest', 'establishment']",,,1.280545,103.8346767
ChIJP36r4vYZ2jERl1husJDcd-s,Medi Clinic People's Park,OPERATIONAL,"{'location': {'lat': 1.2847915, 'lng': 103.8424432}, 'viewport': {'northeast': {'lat': 1.286213080291502, 'lng': 103.8438808302915}, 'southwest': {'lat': 1.283515119708498, 'lng': 103.8411828697085}}}",,,"['hospital', 'health', 'point_of_interest', 'establishment']","32 New Market Road, #02-1038, Singapore",,1.2847915,103.8424432
